"abi","archive_version_year","company","address_line_1","city","state","employee_size_location","sales_volume_location","latitude","longitude","Category"
388385155,2023,"WINGSTOP","2300 HARBOR BLVD # A2","COSTA MESA","CA",8,454,33.656963,-117.918593,"Fast Food"
388994527,2023,"ONO HAWAIIAN BBQ","1501 SLOAT BLVD # A","SAN FRANCISCO","CA",14,997,37.733159,-122.489441,"Fast Casual"
388994675,2023,"QUICKLY","175 SOUTHGATE AVE","DALY CITY","CA",6,399,37.697069,-122.484351,"Fast Casual"
389022880,2023,"SUBWAY","2599 SAN BRUNO AVE","SAN FRANCISCO","CA",5,356,37.729022,-122.403884,"Fast Food"
389031790,2023,"MC DONALD'S","1100 FILLMORE ST","SAN FRANCISCO","CA",42,2989,37.779864,-122.43172,"Fast Food"
389859653,2023,"IHOP","755 N PACIFIC COAST HWY","EL SEGUNDO","CA",28,1657,33.926137,-118.39659,"Full-Service Restaurant"
390634418,2023,"SUBWAY","5175 LINDA VISTA RD # 103","SAN DIEGO","CA",11,618,32.764037,-117.196198,"Fast Food"
390637684,2023,"POPEYES","1320 W BASE LINE RD","RIALTO","CA",15,760,34.121727,-117.397618,"Fast Food"
390638781,2023,"CHIPOTLE MEXICAN GRILL","110 S FAIRFAX AVE # A12","LOS ANGELES","CA",30,1776,34.073668,-118.360495,"Fast Casual"
390651537,2023,"LEE'S SANDWICHES","24788 AMADOR ST # A","HAYWARD","CA",10,593,37.65398,-122.09041,"Fast Casual"
390654416,2023,"DEL TACO","85494 VISTA DEL NORTE","COACHELLA","CA",22,1128,33.716409,-116.171622,"Fast Food"
390657229,2023,"WENDY'S","12671 MORENO BEACH DR","MORENO VALLEY","CA",30,1537,33.936101,-117.179015,"Fast Food"
390701795,2023,"PANDA EXPRESS","9304 ELK GROVE BLVD # 130","ELK GROVE","CA",12,625,38.408799,-121.35256,"Fast Casual"
390750099,2023,"TACO BELL","757 EAST AVE","CHICO","CA",30,1270,39.760621,-121.848894,"Fast Food"
390755213,2023,"PANDA EXPRESS","28162 NEWHALL RANCH RD","SANTA CLARITA","CA",16,947,34.444291,-118.574219,"Fast Casual"
390784536,2023,"SUBWAY","2440 S MELROSE DR # 101","VISTA","CA",9,506,33.141912,-117.242734,"Fast Food"
390795300,2023,"PANERA BREAD","2414 BOEING WAY","STOCKTON","CA",60,2976,37.909655,-121.238383,"Fast Casual"
390817245,2023,"BJ'S RESTAURANT & BREWHOUSE","190 NUT TREE PKWY","VACAVILLE","CA",200,10587,38.361844,-121.966084,"Full-Service Restaurant"
390823391,2023,"SUBWAY","1941 N ROSE AVE # 600","OXNARD","CA",25,966,34.219291,-119.160281,"Fast Food"
390849370,2023,"PANERA BREAD","916 PLEASANT GROVE BLVD","ROSEVILLE","CA",38,1942,38.784199,-121.286714,"Fast Casual"
390867612,2023,"SUBWAY","1701 E MCFADDEN AVE # A","SANTA ANA","CA",11,624,33.734324,-117.844198,"Fast Food"
390890424,2023,"WINGSTOP","4144 WOODRUFF AVE","LAKEWOOD","CA",12,711,33.833728,-118.116471,"Fast Food"
390904910,2023,"CHILI'S","29233 CENTRAL AVE","LAKE ELSINORE","CA",70,3587,33.695945,-117.33508,"Full-Service Restaurant"
390952042,2023,"SUBWAY","3560 S LA CIENEGA BLVD # C","LOS ANGELES","CA",8,474,34.02288,-118.37222,"Fast Food"
391044526,2023,"SUBWAY","2819 W MARCH LN # B10","STOCKTON","CA",10,496,37.985255,-121.346792,"Fast Food"
391070257,2023,"WENDY'S","6585 MISSION GORGE RD","SAN DIEGO","CA",25,1403,32.792781,-117.09715,"Fast Food"
391090230,2023,"DEL TACO","12641 MORENO BEACH DR","MORENO VALLEY","CA",23,1537,33.936467,-117.179035,"Fast Food"
391113115,2023,"LITTLE CAESARS","16117 MONTEREY ST","MORGAN HILL","CA",14,870,37.113947,-121.644179,"Fast Food"
391129228,2023,"L&L HAWAIIAN BARBECUE","321 W ESPLANADE DR # 20","OXNARD","CA",7,319,34.233192,-119.177697,"Fast Casual"
391136140,2023,"ONO HAWAIIAN BBQ","12751 MORENO BEACH DR # 102","MORENO VALLEY","CA",25,1281,33.93555,-117.17891,"Fast Casual"
391136306,2023,"MIMI'S BISTRO + BAKERY","12590 DAY ST","MORENO VALLEY","CA",16,820,33.937195,-117.278368,"Full-Service Restaurant"
391158474,2023,"LEE'S SANDWICHES","15440 BEACH BLVD","WESTMINSTER","CA",19,1078,33.737913,-117.988791,"Fast Casual"
391178167,2023,"JOLLIBEE","3821 BEVERLY BLVD","LOS ANGELES","CA",30,1776,34.07655,-118.292957,"Fast Food"
391262854,2023,"TOGO'S","14600 BASELINE AVE # 400","FONTANA","CA",16,811,34.121759,-117.486401,"Fast Casual"
391290160,2023,"ONO HAWAIIAN BBQ","15270 SUMMIT AVE # 700","FONTANA","CA",17,862,34.150509,-117.471397,"Fast Casual"
391307568,2023,"MC DONALD'S","100 E FOOTHILL BLVD","UPLAND","CA",50,2533,34.106487,-117.649262,"Fast Food"
392222600,2023,"DENNY'S","300 FREMONT ST","MONTEREY","CA",35,2170,36.594947,-121.892954,"Full-Service Restaurant"
392238739,2023,"CARL'S JR","400 E MARKET ST","SALINAS","CA",25,1550,36.67784,-121.64193,"Fast Food"
392641197,2023,"DENNY'S","2005 W AVENUE K","LANCASTER","CA",45,2663,34.675356,-118.166065,"Full-Service Restaurant"
392675344,2023,"PIZZA FACTORY","12275 APPLE VALLEY RD","APPLE VALLEY","CA",30,1520,34.47463,-117.241227,"Fast Food"
392679635,2023,"POPEYES","14777 BEAR VALLEY RD","HESPERIA","CA",14,710,34.469996,-117.341139,"Fast Food"
392683777,2023,"PAPA JOHNS","15683 ROY ROGERS DR # 203","VICTORVILLE","CA",28,1419,34.520733,-117.324796,"Fast Food"
393184197,2023,"SUBWAY","118 W 10TH ST # B","TRACY","CA",5,248,37.73828,-121.428498,"Fast Food"
393204474,2023,"APPLEBEE'S GRILL + BAR","98 SHAW AVE","CLOVIS","CA",64,3012,36.807997,-119.707923,"Full-Service Restaurant"
393208509,2023,"SUBWAY","7198 N ABBY ST # A-1","FRESNO","CA",5,236,36.841029,-119.7886,"Fast Food"
393429105,2023,"APPLEBEE'S GRILL + BAR","9255 WINNETKA AVE","CHATSWORTH","CA",50,2959,34.238956,-118.571569,"Full-Service Restaurant"
393433693,2023,"PANERA BREAD","15224 ROSECRANS AVE # 110","LA MIRADA","CA",35,2072,33.89828,-118.006223,"Fast Casual"
393435284,2023,"APPLEBEE'S GRILL + BAR","24872 MADISON AVE","MURRIETA","CA",65,3331,33.560129,-117.202982,"Full-Service Restaurant"
393445804,2023,"EL POLLO LOCO","25110 MARGUERITE PKWY","MISSION VIEJO","CA",23,1305,33.597814,-117.657606,"Fast Casual"
393468533,2023,"MOUNTAIN MIKE'S PIZZA","2260 W GRANT LINE RD # 104","TRACY","CA",5,248,37.753541,-121.458158,"Fast Food"
393490685,2023,"L&L HAWAIIAN BARBECUE","1030 FLORIN RD","SACRAMENTO","CA",12,625,38.494069,-121.520976,"Fast Casual"
393494133,2023,"ROUND TABLE PIZZA ROYALTY","150 N WILMA AVE # 5","RIPON","CA",20,992,37.74029,-121.134535,"Fast Food"
393570056,2023,"SUBWAY","2000 MARENGO ST # B","LOS ANGELES","CA",20,966,34.056582,-118.208301,"Fast Food"
393572250,2023,"POPEYES","13808 E 14TH ST # D","SAN LEANDRO","CA",13,770,37.714893,-122.141572,"Fast Food"
393573134,2023,"MC DONALD'S","110 N 12TH AVE","HANFORD","CA",60,2011,36.323169,-119.67345,"Fast Food"
393580477,2023,"KFC","8335 ELK GROVE FLORIN RD","SACRAMENTO","CA",24,1249,38.455116,-121.371248,"Fast Food"
393647227,2023,"SUBWAY","2605 N BELLFLOWER BLVD","LONG BEACH","CA",14,829,33.803593,-118.125614,"Fast Food"
393677380,2023,"WINGSTOP","184 W FOOTHILL BLVD # D-8","MONROVIA","CA",10,592,34.151273,-118.003031,"Fast Food"
393786413,2023,"JAMBA","7903 WALERGA RD # 102","ANTELOPE","CA",18,937,38.71232,-121.364841,"Fast Casual"
393787528,2023,"WINGSTOP","140 HIDDEN VALLEY PKWY # J","NORCO","CA",14,718,33.896345,-117.562573,"Fast Food"
393878251,2023,"SUBWAY","540 N SANTA CRUZ AVE # B","LOS GATOS","CA",7,435,37.233259,-121.978322,"Fast Food"
393882493,2023,"SUBWAY","24 W SIERRA AVE # 2","PORTOLA","CA",7,165,39.810728,-120.469868,"Fast Food"
393883269,2023,"LITTLE CAESARS","1075 E PACIFIC COAST HWY # C","LONG BEACH","CA",21,1243,33.790275,-118.178791,"Fast Food"
393886049,2023,"PANERA BREAD","1036 W WEST COVINA PKWY # D","WEST COVINA","CA",35,2072,34.068518,-117.931461,"Fast Casual"
393914080,2023,"SUBWAY","1906 FORT JONES RD","YREKA","CA",7,353,41.698609,-122.644566,"Fast Food"
393925342,2023,"MELTING POT","8980 UNIVERSITY CENTER LN","SAN DIEGO","CA",30,1684,32.87018,-117.2252,"Full-Service Restaurant"
393989942,2023,"SUBWAY","1540 E SECOND ST # 5156","BEAUMONT","CA",8,410,33.92293,-116.95188,"Fast Food"
394032841,2023,"DEL TACO","200 ANTELOPE BLVD","RED BLUFF","CA",12,498,40.18301,-122.21995,"Fast Food"
394325526,2023,"SUBWAY","1155 AIRPORT PARK BLVD # 2052","UKIAH","CA",7,328,39.13366,-123.197012,"Fast Food"
394330666,2023,"SUBWAY","15960 DAM RD # 1979","CLEARLAKE","CA",10,526,38.931541,-122.616434,"Fast Food"
394492722,2023,"SUBWAY","291 E VALLEY BLVD # C","COLTON","CA",8,406,34.06682,-117.321406,"Fast Food"
394544878,2023,"FLAME BROILER","17535 CENTRAL AVE","CARSON","CA",3,178,33.871486,-118.248986,"Fast Casual"
394556443,2023,"DEL TACO","10644 ALONDRA BLVD","NORWALK","CA",22,1302,33.906843,-118.080285,"Fast Food"
394575831,2023,"CHILI'S","30 SHORELINE DR W","LONG BEACH","CA",40,2367,33.762871,-118.194326,"Full-Service Restaurant"
394579841,2023,"SUBWAY","807 E ANAHEIM ST","LONG BEACH","CA",7,415,33.78268,-118.18194,"Fast Food"
394582829,2023,"SUBWAY","3713 E SOUTH ST","LONG BEACH","CA",15,888,33.861411,-118.147835,"Fast Food"
394591663,2023,"CHIPOTLE MEXICAN GRILL","8500 FIRESTONE BLVD","DOWNEY","CA",20,1184,33.937652,-118.129619,"Fast Casual"
394599674,2023,"MC DONALD'S","9475 FIRESTONE BLVD","DOWNEY","CA",45,2663,33.931027,-118.113951,"Fast Food"
394604128,2023,"JACK IN THE BOX","12060 ROSECRANS AVE","NORWALK","CA",40,2314,33.901979,-118.07587,"Fast Food"
395033582,2023,"MC DONALD'S","2481 SAN RAMON VALLEY BLVD","SAN RAMON","CA",29,1685,37.774368,-121.976577,"Fast Food"
395033921,2023,"TACO BELL","2415 S R VALLEY BLVD # 6","SAN RAMON","CA",16,1279,37.774906,-121.979085,"Fast Food"
395034176,2023,"TACO BELL","2475 OLIVERA RD","CONCORD","CA",22,1279,37.995389,-122.03193,"Fast Food"
395038193,2023,"TACO BELL","3160 DANVILLE BLVD # D","ALAMO","CA",22,1279,37.851783,-122.032173,"Fast Food"
395040652,2023,"TACO BELL","2400 N MAIN ST","WALNUT CREEK","CA",115,2057,37.91331,-122.065224,"Fast Food"
395467418,2023,"WIENERSCHNITZEL","1300 E ROSECRANS AVE","COMPTON","CA",17,1006,33.903163,-118.209688,"Fast Food"
395930183,2023,"TACO BELL","1700 MAIN ST","MORRO BAY","CA",16,819,35.379454,-120.854534,"Fast Food"
396014359,2023,"SUBWAY","5035 TORRANCE BLVD","TORRANCE","CA",8,474,33.838086,-118.367753,"Fast Food"
396021289,2023,"L&L HAWAIIAN BARBECUE","24223 CRENSHAW BLVD # G","TORRANCE","CA",8,474,33.806211,-118.32946,"Fast Casual"
396060006,2023,"MC DONALD'S","1747 W EL SEGUNDO BLVD","GARDENA","CA",35,2072,33.91672,-118.308299,"Fast Food"
396060022,2023,"QUIZNOS","2909 W 120TH ST # C","HAWTHORNE","CA",10,592,33.924278,-118.325871,"Fast Casual"
396174138,2023,"JACK IN THE BOX","2793 W BALL RD","ANAHEIM","CA",20,1135,33.81759,-117.98243,"Fast Food"
396213266,2023,"ONO HAWAIIAN BBQ","810 E VALLEY BLVD # B","ALHAMBRA","CA",13,770,34.078773,-118.114403,"Fast Casual"
396237992,2023,"SUBWAY","3225 W LITTLE LEAGUE DR","SAN BERNARDINO","CA",10,507,34.170799,-117.30332,"Fast Food"
396250516,2023,"SUBWAY","200 E HIGHWAY 12 # E7","VALLEY SPRINGS","CA",7,367,38.191343,-120.826462,"Fast Food"
396293540,2023,"LITTLE CAESARS","1530 E GRAND AVE # A","ARROYO GRANDE","CA",13,666,35.12096,-120.60781,"Fast Food"
396310153,2023,"WINGSTOP","11445 SOUTH ST","CERRITOS","CA",18,1066,33.858989,-118.08981,"Fast Food"
396328734,2023,"CHILI'S","3490 W CENTURY BLVD","INGLEWOOD","CA",70,4143,33.945147,-118.332352,"Full-Service Restaurant"
396335531,2023,"SUBWAY","6590 ATLANTIC AVE","LONG BEACH","CA",8,474,33.873953,-118.185684,"Fast Food"
396357642,2023,"DENNY'S","3740 CRENSHAW BLVD","LOS ANGELES","CA",40,2367,34.01922,-118.33502,"Full-Service Restaurant"
396372187,2023,"WENDY'S","79275 HIGHWAY 111","LA QUINTA","CA",30,1537,33.706051,-116.281695,"Fast Food"
396377921,2023,"ONO HAWAIIAN BBQ","1605 W LUGONIA AVE # A","REDLANDS","CA",10,304,34.070061,-117.209318,"Fast Casual"
396379919,2023,"PAPA JOHNS","29941 AVENTURA # A","RANCHO STA MARG","CA",15,851,33.636163,-117.607775,"Fast Food"
396379992,2023,"JACK IN THE BOX","26015 NEWPORT RD # A","MENIFEE","CA",28,1435,33.68448,-117.205588,"Fast Food"
396380008,2023,"IHOP","26035 NEWPORT RD","MENIFEE","CA",40,2050,33.684025,-117.204791,"Full-Service Restaurant"
396387201,2023,"CPK-CALIFORNIA PIZZA KITCHEN","10704 VENICE BLVD","CULVER CITY","CA",25,1480,34.018274,-118.40697,"Fast Casual"
396411027,2023,"CARL'S JR","28023 SCOTT RD","MURRIETA","CA",50,2010,33.641196,-117.16935,"Fast Food"
396526915,2023,"LITTLE CAESARS","475 WINTON PKWY","LIVINGSTON","CA",12,627,37.38633,-120.737942,"Fast Food"
396558918,2023,"JACK IN THE BOX","4880 S MOTOR LN # A","ONTARIO","CA",20,1014,34.047168,-117.547203,"Fast Food"
396561334,2023,"WENDY'S","29275 CENTRAL AVE","LAKE ELSINORE","CA",28,1435,33.694453,-117.335575,"Fast Food"
396606998,2023,"SUBWAY","775 HERNDON AVE # 200","CLOVIS","CA",7,330,36.8201,-119.703395,"Fast Food"
396612459,2023,"PANDA EXPRESS","18011 NEWHOPE ST # A","FOUNTAIN VALLEY","CA",12,681,33.70161,-117.935289,"Fast Casual"
396619397,2023,"LITTLE CAESARS","970 SUNRISE AVE # 130","ROSEVILLE","CA",12,613,38.730415,-121.273385,"Fast Food"
396667388,2023,"JACK IN THE BOX","2525 OTAY CENTER DR","SAN DIEGO","CA",25,1403,32.553842,-116.941988,"Fast Food"
396667685,2023,"SUBWAY","9708 LOWER AZUSA RD","EL MONTE","CA",8,474,34.089745,-118.054833,"Fast Food"
396685513,2023,"SUBWAY","10355 WICKLOW WAY","JACKSON","CA",10,485,38.357854,-120.806198,"Fast Food"
396695314,2023,"SUBWAY","695 COLEMAN AVE # 30","SAN JOSE","CA",9,559,37.341496,-121.911544,"Fast Food"
396780082,2023,"CHILI'S","2185 EASTRIDGE LOOP","SAN JOSE","CA",76,4719,37.323332,-121.812452,"Full-Service Restaurant"
396810020,2023,"PIZZA GUYS","4370 GOLDEN CENTER DR","PLACERVILLE","CA",15,834,38.705021,-120.827543,"Fast Food"
396810665,2023,"SUBWAY","16228 WHITTIER BLVD","WHITTIER","CA",8,474,33.940148,-117.983296,"Fast Food"
396817199,2023,"SONIC DRIVE-IN","1255 N WILLOW AVE","CLOVIS","CA",48,2259,36.853069,-119.729042,"Fast Food"
397032566,2023,"LITTLE CAESARS","21 N MILPAS ST","SANTA BARBARA","CA",14,749,34.421862,-119.679802,"Fast Food"
397666934,2023,"CHUCK E CHEESE'S","2254 S BRADLEY RD","SANTA MARIA","CA",38,2138,34.918811,-120.421123,"Fast Food"
398214437,2023,"DEL TACO","1798 W OLIVE AVE","MERCED","CA",18,805,37.31899,-120.49696,"Fast Food"
398214650,2023,"WINGSTOP","779 E YOSEMITE AVE # D","MERCED","CA",15,671,37.332525,-120.460221,"Fast Food"
398293639,2023,"BJ'S RESTAURANT & BREWHOUSE","1200 ROSEVILLE PKWY","ROSEVILLE","CA",160,8174,38.76822,-121.26422,"Full-Service Restaurant"
398298786,2023,"CARL'S JR","9065 WOODCREEK OAKS BLVD","ROSEVILLE","CA",18,920,38.794851,-121.329912,"Fast Food"
398330696,2023,"PANDA EXPRESS","840 E LOS ANGELES AVE","MOORPARK","CA",12,637,34.282892,-118.878902,"Fast Casual"
398853424,2023,"CHIPOTLE MEXICAN GRILL","1282 AUTO PARK WAY # A","ESCONDIDO","CA",27,1516,33.112545,-117.100425,"Fast Casual"
398853515,2023,"EL POLLO LOCO","692 W SAN MARCOS BLVD","SAN MARCOS","CA",22,1235,33.137728,-117.178845,"Fast Casual"
398853697,2023,"IHOP","1340 E VALLEY PKWY","ESCONDIDO","CA",40,2245,33.132038,-117.064359,"Full-Service Restaurant"
399246412,2023,"CARL'S JR","18741 VIA PRINCESSA","SANTA CLARITA","CA",16,947,34.405385,-118.463581,"Fast Food"
399304484,2023,"EL POLLO LOCO","14466 MAIN ST # D","HESPERIA","CA",25,1267,34.428212,-117.348301,"Fast Casual"
399328442,2023,"SONIC DRIVE-IN","191 SIERRA ST","KINGSBURG","CA",19,895,36.51805,-119.56711,"Fast Food"
399343706,2023,"LITTLE CAESARS","4673 RIVERSIDE DR # A","CHINO","CA",18,912,34.018527,-117.70277,"Fast Food"
399344704,2023,"BJ'S RESTAURANT & BREWHOUSE","9237 LAGUNA SPRINGS DR","ELK GROVE","CA",200,10404,38.422781,-121.399411,"Full-Service Restaurant"
399345990,2023,"FLAME BROILER","22972 MOULTON PKWY # 103","LAGUNA HILLS","CA",6,341,33.628838,-117.7297,"Fast Casual"
399426188,2023,"SUBWAY","5000 RHONDA RD","ANDERSON","CA",10,640,40.431284,-122.289855,"Fast Food"
399463389,2023,"PAPA JOHNS","27927 SECO CANYON RD","SANTA CLARITA","CA",13,770,34.458768,-118.534966,"Fast Food"
399479328,2023,"SBARRO","201 N LOS ANGELES ST # 22A","LOS ANGELES","CA",2,235,34.054372,-118.240745,"Fast Food"
399484500,2023,"SUBWAY","6238 W MANCHESTER AVE","LOS ANGELES","CA",15,888,33.959523,-118.394706,"Fast Food"
399508209,2023,"CHIPOTLE MEXICAN GRILL","11334 4TH ST # 101","RANCHO CUCAMONGA","CA",30,1520,34.077668,-117.55747,"Fast Casual"
399708510,2023,"PANERA BREAD","24133 BAYWOOD LN","SANTA CLARITA","CA",35,2072,34.430196,-118.559886,"Fast Casual"
399714328,2023,"HABIT BURGER GRILL","28251 NEWHALL RANCH RD # 2N","VALENCIA","CA",25,1480,34.440946,-118.57792,"Fast Casual"
399973783,2023,"KFC","320 W BEVERLY BLVD","MONTEBELLO","CA",20,1184,34.016501,-118.101561,"Fast Food"
399984285,2023,"SUBWAY","1701 W MAIN ST","ALHAMBRA","CA",8,474,34.091902,-118.142132,"Fast Food"
400003591,2023,"SUBWAY","5200 N CAMPUS DR","FRESNO","CA",10,471,36.811303,-119.749955,"Fast Food"
400003597,2023,"SUBWAY","5310 W SPRUCE AVE","FRESNO","CA",8,377,36.837749,-119.888728,"Fast Food"
400003601,2023,"SUBWAY","10120 GARDEN GRVE BLLVRD # 153","GARDEN GROVE","CA",8,454,33.770145,-117.94854,"Fast Food"
400003614,2023,"SUBWAY","1480 JAMACHA RD # 201","EL CAJON","CA",8,449,32.770169,-116.928462,"Fast Food"
400003617,2023,"SUBWAY","19011 MAGNOLIA ST # 102","HUNTINGTON BEACH","CA",6,341,33.686377,-117.972017,"Fast Food"
400003623,2023,"SUBWAY","17551 MACARTHUR BLVD","IRVINE","CA",8,454,33.693886,-117.855565,"Fast Food"
400003625,2023,"SUBWAY","61794 29 PALMS HWY","JOSHUA TREE","CA",8,406,34.135437,-116.315554,"Fast Food"
400003637,2023,"SUBWAY","5821 DENNIS MCCARTHY DR # 27","LEBEC","CA",8,415,34.98485,-118.94814,"Fast Food"
400003663,2023,"SUBWAY","1212 N BELLFLOWER BLVD # 2","LONG BEACH","CA",15,888,33.781693,-118.12074,"Fast Food"
400003668,2023,"SUBWAY","615 BELL ST","LOS ALAMOS","CA",6,321,34.74319,-120.276395,"Fast Food"
400003676,2023,"SUBWAY","11916 AVIATION BLVD","INGLEWOOD","CA",8,474,33.924862,-118.378076,"Fast Food"
400003685,2023,"SUBWAY","610 S RAMPART BLVD # 7","LOS ANGELES","CA",10,592,34.061897,-118.281341,"Fast Food"
400003689,2023,"SUBWAY","4419 N FIGUEROA ST","LOS ANGELES","CA",7,415,34.095786,-118.20785,"Fast Food"
400003694,2023,"SUBWAY","704 W 1ST ST","LOS ANGELES","CA",11,651,34.056336,-118.250623,"Fast Food"
400003708,2023,"SUBWAY","90480 66TH AVE","MECCA","CA",8,410,33.570258,-116.09105,"Fast Food"
400003713,2023,"SUBWAY","2246 W BEVERLY BLVD","MONTEBELLO","CA",8,474,34.021769,-118.124298,"Fast Food"
400003716,2023,"SUBWAY","6599 COLLINS DR","MOORPARK","CA",7,372,34.295653,-118.84255,"Fast Food"
400003722,2023,"SUBWAY","6002 LANKERSHIM BLVD","NORTH HOLLYWOOD","CA",12,711,34.18667,-118.39165,"Fast Food"
400003733,2023,"SUBWAY","301 E COAST HWY","NEWPORT BEACH","CA",3,171,33.615885,-117.90042,"Fast Food"
400003734,2023,"SUBWAY","18111 NORDHOFF ST # MLDRP8271","NORTHRIDGE","CA",20,966,34.23921,-118.527768,"Fast Food"
400003742,2023,"SUBWAY","1024 MISSION AVE","OCEANSIDE","CA",8,449,33.198751,-117.37485,"Fast Food"
400003751,2023,"SUBWAY","125 N TUSTIN ST # E","ORANGE","CA",5,284,33.788273,-117.835173,"Fast Food"
400003757,2023,"SUBWAY","1798 N GAREY AVE","POMONA","CA",8,474,34.076953,-117.750841,"Fast Food"
400003762,2023,"SUBWAY","3801 W TEMPLE AVE # BRNCFDCRT","POMONA","CA",26,966,34.064225,-117.758285,"Fast Food"
400003766,2023,"SUBWAY","1457 FORD ST # 101","REDLANDS","CA",7,355,34.039718,-117.155903,"Fast Food"
400003767,2023,"SUBWAY","1325 W FOOTHILL BLVD","RIALTO","CA",40,966,34.106341,-117.397022,"Fast Food"
400003771,2023,"SUBWAY","3380 LA SIERRA AVE # 106","RIVERSIDE","CA",2,134,33.896026,-117.472037,"Fast Food"
400012036,2023,"SUBWAY","4160 NORTHGATE BLVD # 3","SACRAMENTO","CA",8,417,38.644964,-121.475024,"Fast Food"
400023783,2023,"SUBWAY","6000 J ST # 1300","SACRAMENTO","CA",8,417,38.563288,-121.426351,"Fast Food"
400080414,2023,"SBARRO","131 STONEWOOD ST # FC-1","DOWNEY","CA",13,770,33.937407,-118.122901,"Fast Food"
400085945,2023,"KFC","340 W MAUDE AVE # 159","SUNNYVALE","CA",13,808,37.38862,-122.029656,"Fast Food"
400464235,2023,"TACO BELL","1185 FRONT ST","SOLEDAD","CA",2,471,36.418538,-121.32174,"Fast Food"
400499096,2023,"SUBWAY","1125 2ND ST","SACRAMENTO","CA",8,417,38.581095,-121.504853,"Fast Food"
400499102,2023,"SUBWAY","9199 FOLSOM BLVD","SACRAMENTO","CA",6,313,38.561632,-121.359,"Fast Food"
400499107,2023,"SUBWAY","2505 HIGHLAND AVE","HIGHLAND","CA",6,304,34.135436,-117.232751,"Fast Food"
400499114,2023,"SUBWAY","1722 EUCLID AVE","SAN DIEGO","CA",8,449,32.723319,-117.085264,"Fast Food"
400499118,2023,"SUBWAY","2560 LANING RD # 101","SAN DIEGO","CA",8,449,32.728636,-117.217802,"Fast Food"
400499122,2023,"JACK IN THE BOX","1160 AVIATION BLVD","HERMOSA BEACH","CA",23,1361,33.865181,-118.386603,"Fast Food"
400499123,2023,"SUBWAY","3404 PALM AVE # 101","SAN DIEGO","CA",11,618,32.584504,-117.060267,"Fast Food"
400499127,2023,"SUBWAY","5375 KEARNY VILLA RD # 118","SAN DIEGO","CA",8,449,32.830629,-117.138745,"Fast Food"
400499134,2023,"SUBWAY","NASNI # 244","SAN DIEGO","CA",3,169,32.698845,-117.212266,"Fast Food"
400499144,2023,"SUBWAY","408 MONTGOMERY ST","SAN FRANCISCO","CA",12,854,37.793135,-122.402562,"Fast Food"
400499147,2023,"SUBWAY","4841 MISSION ST","SAN FRANCISCO","CA",6,427,37.72084,-122.437423,"Fast Food"
400499188,2023,"SUBWAY","1 CURTNER AVE # 50","SAN JOSE","CA",8,497,37.303661,-121.861773,"Fast Food"
400499192,2023,"SUBWAY","3295 S WHITE RD","SAN JOSE","CA",6,373,37.31428,-121.792438,"Fast Food"
400499966,2023,"JACK IN THE BOX","1117 W PACHECO BLVD","LOS BANOS","CA",25,1118,37.056287,-120.870229,"Fast Food"
400506709,2023,"IN-N-OUT BURGER","1010 LAKEVILLE ST","PETALUMA","CA",60,3414,38.234566,-122.620885,"Fast Food"
400507050,2023,"SUBWAY","7042 SANTA TERESA BLVD","SAN JOSE","CA",8,497,37.227755,-121.774996,"Fast Food"
400507054,2023,"SUBWAY","15555 HESPERIAN BLVD","SAN LEANDRO","CA",8,474,37.686957,-122.131123,"Fast Food"
400507057,2023,"SUBWAY","133 N TWIN OAKS VLY RD # 100","SAN MARCOS","CA",8,449,33.139744,-117.163606,"Fast Food"
400507061,2023,"SUBWAY","1691 MELROSE DR # 150","SAN MARCOS","CA",8,449,33.106657,-117.222229,"Fast Food"
400507069,2023,"SUBWAY","631 S RANCHO SANTA FE RD","SAN MARCOS","CA",11,618,33.133632,-117.20617,"Fast Food"
400507080,2023,"SUBWAY","27530 NEWHALL RANCH RD # 102","VALENCIA","CA",8,474,34.436053,-118.562899,"Fast Food"
